product_name,product_category_tree,retail_price,discounted_price,brand,discounted_percent
Zoe Marciano Blue Heavy-duty satin wong fabric  Clutch,"[""Bags, Wallets & Belts >> Wallets & Clutches >> Clutches >> Zoe Marciano Clutches >> Zoe Marciano Blue Heavy-duty satin wong fabric  ...""]",1599.0,699.0,Zoe Marciano,56.28517823639775
Escan Lace Up,"[""Escan Lace Up""]",1299.0,999.0,Escan,23.094688221709006
Dressberry Gold Synthetic  Clutch,"[""Dressberry Gold Synthetic  Clutch""]",1299.0,1299.0,Dressberry,0.0
Nine Maternity Wear Women's Fit and Flare Dress,"[""Nine Maternity Wear Women's Fit and Flare Dress""]",1825.0,1825.0,Nine Maternity Wear,0.0
"Kleio Festive, Party, Casual Blue PU  Clutch","[""Bags, Wallets & Belts >> Wallets & Clutches >> Clutches >> Kleio Clutches >> Kleio Festive, Party, Casual Blue PU  Clutch""]",1899.0,999.0,Kleio,47.39336492890995
Skipper Blends Aqua Striped Eyelet Window Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Skipper Curtains >> Skipper Blends Aqua Striped Eyelet Window Curtai...""]",1733.0,1039.0,Skipper,40.046162723600695
Mizuno Lightweight Hoody Solid Men's Wind Cheater,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Windcheaters >> Mizuno Windcheaters >> Mizuno Lightweight Hoody Solid Men's Wind Cheater""]",4999.0,4999.0,Mizuno,0.0
"Turbo MSE TEST LITE Batting Gloves (Men, White, Orange)","[""Sports & Fitness >> Team Sports >> Cricket >> Cricket Gloves >> Turbo Cricket Gloves >> Turbo MSE TEST LITE Batting Gloves (Men, White, ...""]",1637.0,818.0,Turbo,50.03054367745876
"Turbo LEAGUE Batting Gloves (Men, White, Blue)","[""Sports & Fitness >> Team Sports >> Cricket >> Cricket Gloves >> Turbo Cricket Gloves >> Turbo LEAGUE Batting Gloves (Men, White, Blue)""]",1232.0,616.0,Turbo,50.0
Stamin Mass Gainers,"[""Food & Nutrition >> Health & Nutrition >> Protein Supplements >> Stamin Mass Gainers (2 kg, Strawberry)""]",2300.0,1955.0,Stamin,15.0
Pure Source Psi-As-Hanggnrlx Relaxing Liquid Air Freshener,"[""Home Decor & Festive Needs >> Candles & Fragrances >> Home Fragrances >> Aroma Oil & Diffuser Sets >> Pure Source Aroma Oil & Diffuser Sets""]",1250.0,375.0,Pure Source,70.0
"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Opal Ring","[""Jewellery >> Rings""]",2746.0,687.0,Asian Gems & Jewels,74.98179169701383
"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Opal Ring","[""Jewellery >> Rings""]",2973.0,743.0,Asian Gems & Jewels,75.00840901446351
"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Amethyst Ring","[""Jewellery >> Rings""]",1937.0,968.0,Asian Gems & Jewels,50.02581311306143
Kings Multicolor Tassels,"[""Home Furnishing >> Curtains & Accessories >> Curtain Accessories""]",1000.0,249.0,Kings,75.1
Avsar Sachi Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",16880.0,8440.0,Avsar,50.0
Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",18350.0,17433.0,Nishtaa,4.997275204359673
Van Heusen Men's Printed Party Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Casual & Party Wear Shirts >> Van Heusen Casual & Party Wear Shirts""]",2099.0,1469.0,Slim,30.014292520247736
Eshoppee Laughing Buddha For Success And Wealth Showpiece  -  12 cm,"[""Home Decor & Festive Needs >> Showpieces >> Eshoppee Showpieces""]",799.0,399.0,Eshoppee,50.06257822277848
Karatcraft Triniya Promise Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",49999.0,34221.0,Karatcraft,31.556631132622652
Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",8190.0,7781.0,Nishtaa,4.993894993894994
Fashion Tree Men's Solid Formal Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Formal Shirts >> Fashion Tree Formal Shirts""]",999.0,349.0,Slim,65.06506506506507
Fashion Tree Men's Solid Formal Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Formal Shirts >> Fashion Tree Formal Shirts""]",999.0,349.0,Slim,65.06506506506507
Fashion Tree Men's Solid Formal Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Formal Shirts >> Fashion Tree Formal Shirts""]",999.0,349.0,Slim,65.06506506506507
Peter England Men's Solid Formal Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Formal Shirts >> Peter England Formal Shirts""]",1399.0,1399.0,Slim,0.0
Karatcraft Triniya Promise Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",47822.0,32973.0,Karatcraft,31.05056250261386
WearYourShine by PCJ The Joe Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",29366.0,29366.0,WearYourShine by PCJ,0.0
BlueStone The Juliette Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",29348.0,22644.0,BlueStone,22.843123892599156
Karatcraft Om Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",42068.0,35056.0,Karatcraft,16.668251402491205
Karatcraft Dulce Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",40267.0,27223.0,Karatcraft,32.39377157473862
Karatcraft Robini Emerald Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",43481.0,36234.0,Karatcraft,16.667049975851523
Karatcraft Om Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",44247.0,36872.0,Karatcraft,16.667796686781024
Lee Mark Men's Solid Formal Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Formal Shirts >> Lee Mark Formal Shirts""]",1699.0,599.0,Slim,64.74396703943496
Clara Certified Katela 8.3 cts or 9.25 ratti Zoya Sterling Silver Amethyst Ring,"[""Jewellery >> Rings""]",6160.0,2760.0,Clara,55.1948051948052
Clara Certified Katela 6.5 cts or 7.25 ratti Elegant Sterling Silver Amethyst Ring,"[""Jewellery >> Rings""]",5270.0,2360.0,Clara,55.21821631878557
Clara Certified Katela 3.9 cts or 4.25 ratti Stunning Sterling Silver Amethyst Ring,"[""Jewellery >> Rings""]",4210.0,1880.0,Clara,55.34441805225653
Clara Certified Katela 6.5 cts or 7.25 ratti 4 Prongs Sterling Silver Amethyst Ring,"[""Jewellery >> Rings""]",5270.0,2360.0,Clara,55.21821631878557
Clara Certified Katela 5.5 cts or 6.25 ratti Elegant Sterling Silver Amethyst Ring,"[""Jewellery >> Rings""]",4750.0,2130.0,Clara,55.1578947368421
Clara Certified Katela 3 cts or 3.25 ratti 4 Prongs Sterling Silver Amethyst Ring,"[""Jewellery >> Rings""]",3530.0,1570.0,Clara,55.524079320113316
BlueStone The Princess Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",35415.0,26984.0,BlueStone,23.80629676690668
Nishtaa Yellow Gold Cubic Zirconia 22 K Ring,"[""Jewellery >> Rings""]",11820.0,11229.0,Nishtaa,5.0
Living World by Home Stop Solid Wood Display Unit,"[""Furniture >> Living Room >> Display Units""]",5499.0,5499.0,Living World by Home Stop,0.0
Status Quo Men's Solid Casual Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Casual & Party Wear Shirts >> Status Quo Casual & Party Wear Shirts""]",1699.0,849.0,Regular Fit,50.02942907592701
"Asian Gems & Jewels 6.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Cat's Eye NA K Ring","[""Jewellery >> Rings""]",1656.0,828.0,Asian Gems & Jewels,50.0
"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Zircon Ring","[""Jewellery >> Rings""]",3030.0,757.0,Asian Gems & Jewels,75.01650165016501
WearYourShine by PCJ The Adriyel Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",28963.0,28963.0,WearYourShine by PCJ,0.0
"Asian Gems & Jewels 5.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Coral Ring","[""Jewellery >> Rings""]",1743.0,872.0,Asian Gems & Jewels,49.97131382673551
"KuberBox Ravishing Ring White Gold Diamond, Topaz 14K White Gold 14 K Ring","[""Jewellery >> Rings""]",8538.0,8538.0,KuberBox,0.0
Karatcraft Wadell Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",42321.0,28317.0,Karatcraft,33.08995534131991
Karatcraft Twinoh Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",32528.0,20672.0,Karatcraft,36.44859813084112
Karatcraft Clariz Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",32658.0,20727.0,Karatcraft,36.53316185926879
Karatcraft Solitana Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",30176.0,20749.0,Karatcraft,31.24005832449629
Karatcraft Celebra Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",32524.0,20586.0,Karatcraft,36.70520231213873
Karatcraft Duilla Ruby Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",49999.0,42262.0,Karatcraft,15.474309486189725
Karatcraft Journa Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",45345.0,37787.0,Karatcraft,16.66776932407101
CaratLane Fantasia Band White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",31033.0,31033.0,CaratLane,0.0
Karigaari Set Of 5 Adivasi Doing Merry On Trumpet Showpiece  -  30 cm,"[""Home Decor & Festive Needs >> Showpieces >> Karigaari Showpieces""]",4500.0,2050.0,Karigaari,54.44444444444444
WearYourShine by PCJ The Sharman Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",29292.0,29292.0,WearYourShine by PCJ,0.0
Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",6740.0,6403.0,Nishtaa,5.0
Totta Pouch for Sony Xperia M5 Dual,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Pouches >> Totta Mobile Pouches""]",799.0,399.0,Totta,50.06257822277848
Lee Mark Men's Solid Formal Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Formal Shirts >> Lee Mark Formal Shirts""]",1699.0,599.0,Slim,64.74396703943496
Karatcraft Trilic Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",48596.0,30817.0,Karatcraft,36.585315663840646
Karatcraft Wadell Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",44226.0,30741.0,Karatcraft,30.491113824447158
Karatcraft Donna Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",49542.0,34110.0,Karatcraft,31.14932784304227
WearYourShine by PCJ The Melina Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",23949.0,23949.0,WearYourShine by PCJ,0.0
WearYourShine by PCJ The Radelle Diamond Gold Diamond Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",31673.0,31673.0,WearYourShine by PCJ,0.0
WearYourShine by PCJ The Helaine Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",31663.0,31663.0,WearYourShine by PCJ,0.0
CaratLane Swish Ray White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",31062.0,31062.0,CaratLane,0.0
WearYourShine by PCJ The Maryse Diamond Gold Diamond Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",20717.0,20717.0,WearYourShine by PCJ,0.0
Araanz by Tribhovandas Bhimji Zaveri Delhi Gold Diamond 18K Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",15720.0,12576.0,Araanz by Tribhovandas Bhimji Zaveri Delhi,20.0
Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",11880.0,11286.0,Nishtaa,5.0
Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",8700.0,8265.0,Nishtaa,5.0
BlueStone The Twin Wingflow Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",13010.0,13010.0,BlueStone,0.0
WearYourShine by PCJ The Skyrah Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",10213.0,10213.0,WearYourShine by PCJ,0.0
WearYourShine by PCJ The Dawnetta Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",10227.0,10227.0,WearYourShine by PCJ,0.0
Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",7180.0,6821.0,Nishtaa,5.0
Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",7810.0,7420.0,Nishtaa,4.99359795134443
Jewels Of Jaipur Gold Ruby Yellow Gold 14 K Ring,"[""Jewellery >> Rings""]",11076.0,9414.0,Jewels Of Jaipur,15.005417118093176
Jewels Of Jaipur Gold Ruby Yellow Gold 14 K Ring,"[""Jewellery >> Rings""]",11587.0,9848.0,Jewels Of Jaipur,15.008198843531545
"BlueStone The Ziva Yellow Gold Diamond, Emerald 18 K Ring","[""Jewellery >> Rings""]",31300.0,28313.0,BlueStone,9.543130990415335
Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",9300.0,8835.0,Nishtaa,5.0
JDX Plain Bed/Sleeping Pillow,"[""Home Furnishing >> Cushions, Pillows & Covers >> Pillows""]",7999.0,3370.0,JDX,57.86973371671459
JDX Plain Bed/Sleeping Pillow,"[""Home Furnishing >> Cushions, Pillows & Covers >> Pillows""]",5299.0,2400.0,JDX,54.70843555387809
JDX Plain Bed/Sleeping Pillow,"[""Home Furnishing >> Cushions, Pillows & Covers >> Pillows""]",5899.0,2880.0,JDX,51.178165790812
DailyObjects Back Cover for iPad Mini/Retina Display,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",2975.0,1475.0,Kiara Jewellery,50.42016806722689
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",3675.0,2175.0,Kiara Jewellery,40.816326530612244
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",4525.0,3025.0,Kiara Jewellery,33.14917127071823
Kiara Jewellery Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",3911.0,1955.0,Kiara Jewellery,50.01278445410381
JDX Plain Bed/Sleeping Pillow,"[""Home Furnishing >> Cushions, Pillows & Covers >> Pillows""]",5899.0,2880.0,JDX,51.178165790812
JDX Plain Bed/Sleeping Pillow,"[""Home Furnishing >> Cushions, Pillows & Covers >> Pillows""]",7999.0,3370.0,JDX,57.86973371671459
JDX Plain Bed/Sleeping Pillow,"[""Home Furnishing >> Cushions, Pillows & Covers >> Pillows""]",10999.0,4699.0,JDX,57.27793435766888
Ishtaa Gold Cubic Zirconia 18 K Ring,"[""Jewellery >> Rings""]",8690.0,8255.0,Ishtaa,5.005753739930955
BlueStone The Sestet Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",23124.0,20581.0,BlueStone,10.99723231274866
BlueStone The Elettra Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",15916.0,15916.0,BlueStone,0.0
BlueStone The Crocio Band Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",22946.0,20423.0,BlueStone,10.995380458467707
Karatcraft Risena Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",44470.0,37058.0,Karatcraft,16.667416235664493
Karatcraft Triniya Promise Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",44019.0,28011.0,Karatcraft,36.36611463231787
Karatcraft Citra Engagement Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",46772.0,33298.0,Karatcraft,28.80783374668605
Karatcraft Sima Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",49999.0,35698.0,Karatcraft,28.602572051441026
Karatcraft Ailey Band Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",47049.0,33702.0,Karatcraft,28.368296881974114
Karatcraft Clariz Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",42860.0,38964.0,Karatcraft,9.090060662622491
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",3075.0,1537.0,Kiara Jewellery,50.016260162601625
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",2875.0,1375.0,Kiara Jewellery,52.17391304347826
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",3425.0,1925.0,Kiara Jewellery,43.79562043795621
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",3475.0,1975.0,Kiara Jewellery,43.16546762589928
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",3275.0,1637.0,Kiara Jewellery,50.01526717557252
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",3875.0,1375.0,Kiara Jewellery,64.51612903225806
Kiara Jewellery KIR0344 Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",3467.0,1733.0,Kiara Jewellery,50.0144216902221
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",3625.0,2125.0,Kiara Jewellery,41.37931034482759
Riva Carpets Cotton Free Bath Mat Classic Shag Bathmat-RI-04,"[""Home Furnishing >> Bath Linen >> Bath Mats""]",1899.0,1899.0,Riva Carpets,0.0
Riva Carpets Cotton Free Bath Mat Classic Loop Shag Bathmat_RI-527,"[""Home Furnishing >> Bath Linen >> Bath Mats""]",1799.0,1799.0,Riva Carpets,0.0
Riva Carpets Cotton Free Bath Mat Classic Shag Bathmat-RI-04,"[""Home Furnishing >> Bath Linen >> Bath Mats""]",1899.0,1899.0,Riva Carpets,0.0
Riva Carpets Cotton Free Bath Mat Classic Shag Bathmat-RI-04,"[""Home Furnishing >> Bath Linen >> Bath Mats""]",1899.0,1899.0,Riva Carpets,0.0
Riva Carpets Cotton Free Bath Mat Classic Shag Bathmat-RI-04,"[""Home Furnishing >> Bath Linen >> Bath Mats""]",1899.0,1899.0,Riva Carpets,0.0
Karatcraft Klytie Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",48043.0,31471.0,Karatcraft,34.494099036280005
Karatcraft Klytie Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",49999.0,33519.0,Karatcraft,32.960659213184265
Karatcraft Robini Emerald Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",49999.0,33607.0,Karatcraft,32.78465569311386
Karatcraft Trilic Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",49999.0,33761.0,Karatcraft,32.476649532990656
Allure Silver Amethyst Sterling Silver Ring,"[""Jewellery >> Rings""]",3130.0,1899.0,Allure,39.329073482428115
Kiara Jewellery Sterling Silver Swarovski Crystal Yellow Gold Ring,"[""Jewellery >> Rings""]",3178.0,1589.0,Kiara Jewellery,50.0
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",3225.0,1225.0,Kiara Jewellery,62.01550387596899
Karatcraft Clariz Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",44445.0,30409.0,Karatcraft,31.580605242434466
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",2975.0,1475.0,Kiara Jewellery,50.42016806722689
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",2975.0,1475.0,Kiara Jewellery,50.42016806722689
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",2609.0,1109.0,Kiara Jewellery,57.49329244921426
Karatcraft Musimi Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",23356.0,12183.0,Karatcraft,47.83781469429697
G-Luck Silver Turquoise NA K Ring,"[""Jewellery >> Rings""]",3680.0,3200.0,G-Luck,13.043478260869565
G-Luck Silver Turquoise NA K Ring,"[""Jewellery >> Rings""]",4888.0,4250.0,G-Luck,13.052373158756136
G-Luck Silver Turquoise NA K Ring,"[""Jewellery >> Rings""]",3738.0,3250.0,G-Luck,13.055109684323169
Ishtaa Gold Cubic Zirconia 18 K Ring,"[""Jewellery >> Rings""]",8300.0,7885.0,Ishtaa,5.0
Wise Guys Pouch for Lenovo S880,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Pouches >> Wise Guys Mobile Pouches""]",249.0,249.0,Wise Guys,0.0
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",4025.0,2525.0,Kiara Jewellery,37.267080745341616
Kiara Jewellery Sterling Silver Swarovski Crystal Yellow Gold Ring,"[""Jewellery >> Rings""]",2733.0,1366.0,Kiara Jewellery,50.01829491401391
Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",3238.0,1238.0,Kiara Jewellery,61.766522544780734
"BlueStone Sylvan Lattice Yellow Gold Diamond, Pearl 18 K Ring","[""Jewellery >> Rings""]",38992.0,32255.0,BlueStone,17.277903159622486
Karatcraft Duma Stackable Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",13859.0,8222.0,Karatcraft,40.673930298001295
G-Luck Gomed Stone Weight - 12.3 Carat / 14.47 Ratti Silver Garnet Ring,"[""Jewellery >> Rings""]",7820.0,6800.0,G-Luck,13.043478260869565
Kundali Gold Topaz 18 K Ring,"[""Jewellery >> Rings""]",25185.0,21900.0,Kundali,13.043478260869565
BlueStone The Ciara for her Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",20438.0,20438.0,BlueStone,0.0
Indian Gems And Jewells Certified 2 Cts Sterling Silver Ruby Ring,"[""Jewellery >> Rings""]",5000.0,3500.0,Indian Gems And Jewells,30.0
Karatcraft Valusha Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",16646.0,12094.0,Karatcraft,27.34590892706957
Kundali Pukhraj Stone Weight - 3.8 Carat / 4.47 Ratti Gold Sapphire 18 K Ring,"[""Jewellery >> Rings""]",45856.0,39875.0,Kundali,13.043004187020237
Myesquire Square Pot Aroma Electric Burner Lemongrass Liquid Air Freshener,"[""Home Decor & Festive Needs >> Candles & Fragrances >> Home Fragrances >> Handheld Air Fresheners >> Myesquire Handheld Air Fresheners""]",1600.0,628.0,Myesquire,60.75000000000001
Myesquire Black and White Aroma Burner Combo Lemongrass Liquid Air Freshener,"[""Home Decor & Festive Needs >> Candles & Fragrances >> Home Fragrances >> Aroma Oils >> Myesquire Aroma Oils""]",750.0,310.0,Myesquire,58.666666666666664
Myesquire Oval Electric Aroma Lemongrass Liquid Air Freshener,"[""Home Decor & Festive Needs >> Candles & Fragrances >> Home Fragrances >> Aroma Oil & Diffuser Sets >> Myesquire Aroma Oil & Diffuser Sets""]",890.0,590.0,Myesquire,33.70786516853933
